d7e67dd41b24da07,TID_ERROR_BOOKMARKS_FULL,북마크가 너무 많습니다! 북마크를 추가하려면 기존 북마크를 삭제하세요.
528b908a24c9a3c7,TID_STORAGES_SPELL_IMMUNITY,모든 자원 저장소는 마법 공격에 영향을 받지 않습니다!
89817b8ff45f7bf2,TID_POPUP_BOOST_GOLD_MINE,<time> 동안 골드를 두 배로 생산할까요?
d3c737655811aff6,TID_CLAN_GAMES_NOT_ENOUGH_POINTS,보상 획득을 위해 모은 점수가 부족합니다.
820598ea5e478c5b,TID_REPORT_REASON_OTHER,其他内容
c932bfa92acdc07f,TID_ALLIANCE_STREAM_REWARD,<number> XP를 획득했습니다.
fc5f6d698db8ab44,TID_BOOSTER_MAX_LEVEL_ARMY,힘의 포션
337cc6a044587aa2,TID_MULTI_MORTAR_INFO,장거리 광역 피해를 주는 포탄을 여러 번 발사해 명중률을 극대화합니다!
37e721cbaad8529c,TID_BUTTON_SWAP,교체
37ae6fc524ad0de2,TID_PRODUCTION_RATE_PER_DAY,생산량: <number>/1일
112a9a2cb75be22f,TID_WAR_RESULTS_INFO_HEADLINE,전쟁 결과
cb0785adc18629e2,TID_SOUR_ELIXIR,오싹한 엘릭서
5de053868d3c2bd6,TID_WAR_STATS_TOTAL,합계:
b142b3dfaa07cf2d,TID_CLAN_GAMES_THEME_MINIGAMES,미니\n클랜 게임
d3dbe3c1be9c15db,TID_PROFILE_LEGEND_RANK,순위
b096e280b7e3c5ba,TID_NEWS_MIRROR_TEXT,철저히 준비하고 수염을 잘 관리하는 것이 승리의 열쇠입니다. 마법사가 어떻게 전투를 준비하는지 확인해 보세요.
632526b1a521149d,TID_STARTER_TH3_INFO_LOOTELIXIR,싱글플레이 또는 멀티플레이 전투에서\n<num> 엘릭서 약탈
6f257b90a4cc23ec,TID_NPC_DEPLOY_STEPS_ON_TITLE,아직 도움이 필요하세요?
b413d1a0b5656729,TID_CLANGAMES_TASK_BEAT_GOLDTARGET,골드 도전
843f2f51f74cc88b,TID_ALLIANCE_DONATE_HEADER_SPELLS,마법 지원:
5ae0ec53e79ad6cd,TID_ARTO_TASK_GEAR_UP_FLUFF,첨단 기술엔 뛰어난 사고력이 필요하죠! 마을에서 특별한 작업을 완료하면 첨단 기술에 필요한 통찰력이 생깁니다.
56ef84897b6286a1,TID_HINT_LOOT_CART,전리품 카트를 회수해 방어 중에 빼앗긴 자원 일부를 회수하세요.
b14ad1e0b5c1372e,TID_DECORATION_SHORT_FILM_STATUE,이야기 조각상
f20594aec2292b48,TID_EDIT_MODE_SAVE_BUTTON,저장
543869a168503984,TID_SHOP_AVAILABLE,보유:
1ad4c8188ef589b2,TID_BOOSTER_MAX_LEVEL_ARMY_STARTED,군대가 강화되었습니다!
24d559d3e687adfc,TID_BATTLE_INBOX,새 소식
28eacc0ef85e2ca3,TID_SHIELD_POPUP_REMOVE_BUTTON,제거
f917c3868948bfd0,TID_LINK_CODE_GENERATE_CODE_TEXT,아래의 연동 코드를 사용하여 다른 Android 앱 스토어로 마을을 옮기세요. 튜토리얼에서 자세한 방법을 확인하세요!
67a1f686059dcab2,TID_REDUCE_COST,할인 비용:
03a97937ba629f0b,TID_LEAGUE_CRYSTAL2_SHORT,크리스털 II
6d1d9bba1bbb1ba5,TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_STONE_SLAMMER,멀티플레이 전투에서 바위 비행선을 사용해 <num>회 승리
fd4893c743f05e55,TID_NPC_CHALLENGE_TH8_GOWIPE_SUPPORT_PEKKAS,<c54a0fe>P.E.K.K.A</c>를 배치해 마을 중앙으로 침투하세요.
2e28ecd4b4360879,TID_TRAP_TORNADO_INFO_SHORT,빙글빙글 돌려 휩쓸어요!
49d91859438e8806,TID_ALLIANCE_WAR_BEST_ATTACK_ENEMY,적의 최고 공격:
ff0da5b714496cac,TID_DECORATION_SUPER_TROOP_STATUE,슈퍼 조각상
965a08179cb12a21,TID_NUMBER_TARGETS,표적 수: <number>
9d21144bffffed10,TID_NPC35,대공 화기
96cd72a185608142,TID_CLANGAMES_TASK_DESTROY_GEAREDUPARCHERTOWERS,개조된 아처 타워 파괴
a636634d025a73af,TID_CHARACTER_INFO_SIEGE_MACHINE_CARRIER_SHORT,궂은일을 하도록 P.E.K.K.A와 마법사를 내보냅니다.
bb8e4dc4ac2488ee,TID_NPC61,버닝 센세이션
ec67c4520be1b9e3,TID_BOOSTER_MAX_LEVEL_ARMY_INFO,"마법의 향기가 강하게 나는 이 포션을 사용하면 1시간 동안 유닛, 마법, 시즈 머신 레벨이 마을과 장인기지 모두에서 현재 마을회관이 허용하는 최대 레벨로 증가합니다."
8992e83b81ae71a7,TID_STAR_BONUS_HELP_TEXT,멀티플레이 전투에서 별 5개를 얻으면 보너스를 받습니다!
d078124c7b783a2f,TID_BP_UPCOMING_TASKS_HEADER,<time> 후에 적용
e1992c392fd54f22,TID_BUILDING_TEXT_LOW_AMMO,엘릭서 부족
811a3ea67a75d56b,TID_CONTACT_US_WELCOME_TEXT,안녕하세요.
5545742bfda22ef8,TID_BP_PERK_TRAINING_BOOST_DESC,"유닛 훈련, 마법 제조, 시즈 머신 제작에 필요한 시간이 <num>% 감소합니다. 영웅 회복에 필요한 시간이 <num>% 감소합니다."
ec97321a0824f7ea,TID_STARTER_WINUSINGWB,장벽을 뚫을 폭탄!
3edbc8bdfc29622c,TID_MAP_LOCATION_8,아슬란 관문
9b4889ab01a0c031,TID_ACHIEVEMENT_TOWN_HALL2,장인회관을 <number>레벨로 업그레이드
fc7284c838644e88,TID_DIAMOND_BUNDLE_TH9_UPDATED_INFO,• 대형 석궁 2레벨\n• 영웅: 아처 퀸\n• <res0> 다크 엘릭서\n• <res1> 골드\n\n보관량 제한이 없습니다!\n\n이번 한 번 뿐인 <cffec78><value>배 가치</c>의 구매 기회를 놓치지 마세요!
1692c2a9989e81ec,TID_STARTER_UPGRADEWALL_INFO,장벽 업그레이드 <num>회
f7a8052dde8ef6b5,TID_SUPER_TROOP_DISCOUNT_STICKER,슈퍼 유닛 <num>% 할인!
54a3ffb4f4e70dd0,TID_INFO_BALLOON_CARRIER_SHORT,"해골 승무원 여러분, 잠시 모이세요."
676579ff2cb28a1c,TID_ACCOUNT_LOCKED_TEXT2,잠금 해제 코드:
d28458bb1f60b819,TID_CLANGAMES_TASK_INFO_DESTROY_GEAREDUPARCHERTOWERS,멀티플레이 전투에서\n<building> <num>개 파괴
10636609804fdc7d,TID_NPC_CHALLENGE_TH12_YETI_GRAND_WARDEN,먼저 <c9916c8>그랜드 워든</c>을 지상 모드로 설정해 배치하세요!
83bdac9fbad0c851,TID_INFO_TARGET_TYPE_AIR,공중
1c0820bc9883493b,TID_LEAGUE_EMERALD2_SHORT,에메랄드 II
a967606e236a2547,TID_TRAINING_SLOT_STOPPED,중단!
e788d921c77606d9,TID_HERO_ABILITY_UNLOCK_PROMPT_MALE,영웅을 <number>레벨로 업그레이드해 능력을 사용하세요!
20d7e007b9978980,TID_ALLIANCE_WAR_EXP_AVAILABLE,공격 성공 시 클랜 XP +<num>
59fc02ba05655d1d,TID_CLAN_RECRUITMENT_OPT_IN_ITEM_TEXT,클랜 초대 수신 활성화
aae9b0d7103426b4,TID_SUMMER_QUEEN,서머 퀸
17f302edcb8e8b6c,TID_CLANGAMES_TASK_BEAT_DARKELIXIRTARGET,다크 엘릭서 도전
b4b4aa292ee5dfc7,TID_NOT_ENOUGH_GEAR_RESOURCES,업그레이드 자원이 부족합니다!
ae8a54e072bc069e,TID_TRAP_DAMAGE_RADIUS,효과 범위: <number> 타일
906c95228c37bc40,TID_TUTORIAL_WORKER_MENU,좋아요! 저한테 좋은 아이디어가 많은데...\n일단 제가 써둔 목록을 확인해 보세요!
5db1c35dcf6078e9,TID_WAR_DATA_ERROR_NO_LONGER_AVAILABLE,이 전쟁의 세부 정보를 더 이상 볼 수 없습니다.
35367e836ed1150a,TID_CHALLENGE_WAS_ACCEPTED,친선 전투 수락!
3c0e4993df2dc7a8,TID_DISTRICT_CAPITAL_PEAK,캐피탈 피크
0d06ae72fe995e89,TID_ALLIANCE_INVITATION_FAILED_NO_RIGHTS,클랜 장로와 대표만이 신규 클랜원을 초대할 수 있습니다.
bcb88a622e945a68,TID_SUPERCELL_ID_BUTTON_CONNECTED,연동됨
b0b0df9e401c5e75,TID_NPC_CHALLENGE_PROGRESS_WARNING_TEXT,완벽하게 마무리했습니다! 배치 설명 없이 연습할까요?
2c166d6bb9cba822,TID_FLYING_GOBLIN,Flying Goblin
deaded194848a2ce,TID_SETTINGS_2_ROW_DEPLOYMENT_BAR,2열 배치 바
fd2620c38d38cfac,TID_CHARACTER_SUPER_WITCH,슈퍼 마녀
a68573c24d75ac55,TID_DONATE_NOT_AVAILABLE_IN_MODE,병력을 지원하려면 마을로 돌아가세요!
46eabf09a7ab3083,TID_POPUP_BOOST_PET_SHOP_TEXT,<time> 동안 펫의 업그레이드 속도를 <multiplier>배로 가속할까요?
56da9cd1e7a31802,TID_DIAMOND_BUNDLE_TH9_INFO,• 보석 <gems>개\n• 영웅: 아처 퀸\n• 대형 석궁 1레벨\n\n즉시 건설!\n\n이번 한 번뿐인 <cffec78><value>배 가치</c>의 구매 기회를 놓치지 마세요!
c0e59cf29fe04231,TID_LINK_TARGET_IOS_BUTTON_ANDROID,Android 기기에\n연동하고 싶어요.
fce1d8339f7d05c9,TID_TAB_MORE,더 보기
41424d68d31ac9e2,TID_ALLIANCE_ROLE_ADMIN,장로
80f98489a1553eba,TID_NOTIFICATION_WL_LEAGUE_STARTED,클랜이 클랜전 리그에 참가했습니다!
742bc62072e2e56b,TID_CLANGAMES_TASK_INFO_USE_INFERNO_DRAGONS,멀티플레이 전투에서\n인페르노 드래곤 <num2>마리를 사용해\n별 <num>개 획득
1efba6f187f27ca5,TID_ALLIANCE_JOIN_ERROR_NOT_FAMILY_FRIENDLY,이 클랜은 특정 유형의 계정만 가입 가능합니다. 가입할 다른 클랜을 찾아주세요.
abaefcea8a64980c,TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH,마을을 교체할 수 없습니다.
0f8bdfd7d215eb35,TID_GUARD_ON_COOLDOWN,아직 가드를 사용할 수 없습니다!
d25d36e25564d58e,TID_CREATE_ALLIANCE_BUTTON,생성
bca60a5fc3602874,TID_TENCENT_USER_PRIVACY_POPUP_TEXT_1,在您使用我们(腾讯)服务前，请您务必审慎阅读、充分理解<TOS>、<PP>、<CHILDREN>、<THIRDPARTY>的各条款。同时，您应特别注意前述协议中免除或者限制我们责任的条款、对您权利进行限制的条款、约定争议解决方式和司法管辖的条款。如您已详细阅读并同意以上条款，请点击\q同意\q开始使用我们的服务。\n我已经详细阅读并同意<TOS>、<PP>、<CHILDREN>、<THIRDPARTY>。\n
d767f248a3c4ec20,TID_PET_FROSTY_ABILITY_INFO,주기적으로 베이비 프로스티를 소환해 주변 적을 공격합니다.
c228502fa877d9ae,TID_DECORATION_SNOWMAN_INFO,"멋진 모자, 구슬 같은 눈동자, 단단한 얼음 몸체까지 눈사람의 덕목은 다 갖추고 있습니다."
003b2df68e5ea616,TID_TRADER_NEW,NEW
656a94ba290c1162,TID_NPC_CHALLENGE_TH12_DRAGBAT_FREEZE2,남은 <c38eaff>얼음 마법</c>과 <c9916c8>그랜드 워든</c>의 능력을 사용해 <cf70d16>마을회관</c>을 무너뜨리세요!
e433d7d205c090f3,TID_SHARE,영상 공유
5aa4c5b885d563c1,TID_CLANGAMES_TASK_DESTROY_BB_WALLS,장벽 싹쓸이
e84363b58301f464,TID_PERSONAL_WAR_PREFERENCE_OUT,불참
65e80a3551d1bb0f,TID_POPUP_BOOST_DARK_ELIXIR_COLLECTOR,<time> 동안 다크 엘릭서를 두 배로 생산할까요?
34627fcca3ad039b,TID_REPLAY_REPLAY,리플레이
e95e3d1b79524c59,TID_BABY_DRAGON_INFO,"하늘을 나는 이 아기 용은 얼핏 소심해 보이지만, 혼자 내버려 두면 굉장한 화력을 발휘합니다! 다른 공중 유닛들과 같이 있지 않으면, 베이비 드래곤은 분노하여 공격력과 공격 속도가 증가합니다."
deee8bac3e9aa961,TID_AMMO_FILL_CONFIRMATION,대형 석궁이 장전되었습니다!
00bc528b44081ce4,TID_CLANGAMES_TASK_USE_CANNONCARTS,대포 카트 라이더
e7dbda1bbb4d5f38,TID_PROFILE_FRIEND_REQUEST_SENT,친구 요청 전송 완료
9fd90bbd33bfa724,TID_TENCENT_AUTH_SUCCESS,인증 성공
bdedd42fd0135bf6,TID_MEDALS,리그 메달
06150c8b5671cd06,TID_NPC73,그랜드 에비뉴
0c83033fc572de26,TID_HINT_CHAT_REPORT_LIMIT,꼭 필요한 경우에만 신고 기능을 사용하세요. 너무 남발하면 안 됩니다!
e7ae53009354bbf3,TID_NEWS_UPDATE_AIR_MORTAR_TEXT,
a841986e951f745b,TID_MORE_YOUTUBE,클래시 오브 클랜 YouTube 채널을 확인하세요!
b92eef2c21236f5d,TID_CHALLENGE_TH10_MINER,광부 마니아
81c5bfe8899e6623,TID_PUSH_WAR_0,<data> 님에게 전쟁을 선포했습니다!
55d1b2c4ec51d13f,TID_TRAINING_SCREEN_TAB_PRESETS,빠른 훈련
3bb5affce356ca93,TID_RAID_CART,습격 카트
e1aa32d594605ead,TID_CHARACTER_INFO_SKELETON_GLIDER,해골의 가냘픈 몸으로 장벽을 뚫기는 쉽지 않습니다. 하지만 가볍기 때문에 글라이더와의 궁합은 최고입니다. 쉽게 날아올라 장벽을 가뿐히 뛰어넘어요!
89fc0f290292f8fb,TID_TOWN_HALL_LEVEL_TOO_LOW,마을회관을 <number>레벨로 업그레이드해야 합니다!
5b8a9f0ac63199f5,TID_NPC_CHALLENGE_BOWIGI_KINGABILITY,<c9916c8>바바리안 킹</c>의 HP가 감소하고 있습니다. 바바리안 킹의 <c9916c8>능력</c>을 사용하세요!
a191aaaa9c7357e0,TID_BOB_FEATURE_DESCRIPTION,마을의 장인들을 도울 부지런한 로봇 친구입니다. 수상한 구석이라곤 단 하나도 없습니다.
7263247d0ed90058,TID_CHARACTER_INFO_FIREMITE,
89d3e0fc632c1bde,TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_BOWLERS,멀티플레이 전투에서\n볼러를 사용해\n<num>회 승리
b36667fb94a0036d,TID_CLAN_WAR_FREQ_ONCE_WEEKLY,1주에 1회
6ba6c25e0c8b4b00,TID_OBSTACLE_BIG_TREE,큰 나무
6f47f3d96541b961,TID_BUILDING_CLASHOWEEN_BUILDING,오싹한 엘릭서 가마솥
5332f380ebf0ae97,TID_BOOSTER_USE_HERO_POTION_QUESTION_TITLE,영웅 강화
191f3551c855beb2,TID_SHARE_DIALOG_COPY_ALERT_MESSAGE,링크가 클립보드에 복사되었습니다!
10b4eabdcd3e3e2f,TID_MISSION_SCREEN_TITLE,임무
30831d8e32e01315,TID_TRANSITION_WAR_PREPARE,준비일
ae2d910e880496c9,TID_PRESET_LOAD_FAIL_LOCKED_TROOP,필요한 훈련 시설이 건설 중입니다
fb9e16f891c414af,TID_BATTLEPASS_TASK_INFO_USE_WIZARDS,멀티플레이 전투에서\n마법사를 사용해\n별 <num>개 획득
f73e203ee0df9d1d,TID_CAPITAL_HALL_LEVEL,캐피탈회관 <level>
